model_times,model_recall
0.009621,0.252100
0.010366,0.312567
0.010795,0.366700
0.011277,0.400667
0.011669,0.429700
0.012091,0.460600
0.013222,0.508767
0.016647,0.588933
0.019831,0.647500
0.025437,0.745600
0.029618,0.892600
