model_times,model_recall
0.003969,0.271100
0.004135,0.333067
0.004238,0.406867
0.004318,0.455100
0.004398,0.484233
0.004581,0.532200
0.004873,0.587867
0.005599,0.671333
0.006278,0.732233
0.007300,0.829367
0.008015,0.924933
