model_times,model_recall
0.005198,0.060433
0.005222,0.081933
0.005318,0.099567
0.005677,0.111167
0.006040,0.125100
0.006256,0.148867
0.007224,0.229767
0.009096,0.362233
0.010723,0.478200
0.013360,0.669467
0.015019,0.852633
