model_times,model_recall
0.005078,0.344567
0.005249,0.447000
0.005444,0.517333
0.005558,0.581867
0.005634,0.633467
0.005785,0.688300
0.006228,0.792200
0.006945,0.890100
0.007521,0.933433
0.008506,0.971700
0.009513,0.993933
