model_times,model_recall
0.005567,0.336067
0.005745,0.433167
0.005936,0.512633
0.006054,0.574167
0.006140,0.620367
0.006295,0.678100
0.006776,0.793100
0.007501,0.893533
0.008099,0.937033
0.009074,0.978500
0.010088,0.994667
