model_times,model_recall
0.004394,0.193700
0.004550,0.272167
0.004728,0.377833
0.004872,0.447467
0.005173,0.561200
0.006557,0.807400
0.007760,0.886067
0.009742,0.942733
0.011474,0.966267
0.014564,0.987567
0.017994,0.996333
