model_times,model_recall
0.006723,0.375067
0.006932,0.472167
0.007128,0.547867
0.007258,0.604900
0.007366,0.654900
0.007533,0.717200
0.007992,0.828133
0.008723,0.916967
0.009270,0.956100
0.010205,0.985867
0.011358,0.997000
