model_times,model_recall
0.003964,0.385833
0.004177,0.453933
0.004262,0.527300
0.004386,0.569600
0.004485,0.603667
0.004593,0.651367
0.004749,0.716333
0.005056,0.800200
0.005564,0.875767
0.006427,0.932467
0.007580,0.977900
