model_times,model_recall
0.003966,0.299567
0.004176,0.361067
0.004270,0.424533
0.004376,0.467867
0.004477,0.502433
0.004685,0.554433
0.005068,0.614967
0.005826,0.707167
0.006451,0.771100
0.007219,0.864967
0.007996,0.949167
