model_times,model_recall
0.005258,0.059967
0.005289,0.078733
0.005411,0.096067
0.005730,0.108000
0.006121,0.120067
0.006344,0.145333
0.007300,0.221767
0.009205,0.356500
0.010842,0.471367
0.013550,0.658833
0.015206,0.847833
