model_times,model_recall0.148976,0.003933
0.148987,0.006533
0.149013,0.014467
0.149039,0.022667
0.149102,0.041533
0.149589,0.141833
0.150196,0.228100
0.151391,0.371733
0.152573,0.493967
0.154908,0.693267
0.157780,0.882533
