model_times,model_recall0.003670,0.179667
0.003911,0.246867
0.004329,0.369900
0.004630,0.441100
0.005154,0.541600
0.007549,0.769467
0.009646,0.843500
0.013043,0.907167
0.015849,0.939200
0.020575,0.971933
0.025748,0.990700
