model_times,model_recall
0.004882,0.347100
0.005120,0.445033
0.005253,0.543267
0.005369,0.605600
0.005474,0.654267
0.005604,0.708967
0.005946,0.800500
0.006511,0.890367
0.007012,0.932800
0.007949,0.972333
0.009137,0.995167
