model_times,model_recall
0.005807,0.287400
0.006311,0.344067
0.006538,0.405500
0.006755,0.441933
0.006941,0.470700
0.007292,0.504467
0.007961,0.555100
0.009466,0.659267
0.011319,0.747733
0.014429,0.870833
0.015373,0.962767
