model_times,model_recall0.013176,0.179067
0.016696,0.237267
0.021472,0.342300
0.025286,0.408333
0.032136,0.507767
0.058029,0.735967
0.075424,0.824033
0.097131,0.895300
0.110165,0.932400
0.127497,0.968967
0.138820,0.989733
