model_times,model_recall0.004623,0.273833
0.005197,0.337300
0.005524,0.397500
0.005875,0.438367
0.006372,0.472333
0.009664,0.564867
0.012693,0.621067
0.016150,0.704233
0.018535,0.770867
0.026800,0.865200
0.038638,0.951600
