model_times,model_recall0.004648,0.168067
0.005068,0.218467
0.005549,0.292933
0.006015,0.345667
0.006781,0.421467
0.010470,0.613867
0.014094,0.691300
0.020504,0.766267
0.025166,0.815233
0.032403,0.892300
0.039349,0.964000
