model_times,model_recall
0.019577,0.173433
0.026832,0.203767
0.032031,0.240033
0.036511,0.267567
0.044130,0.311367
0.079353,0.467400
0.107091,0.572900
0.143753,0.686200
0.166357,0.753767
0.194284,0.859533
0.218349,0.972967
