model_times,model_recall
0.006172,0.365600
0.006242,0.481433
0.006361,0.548567
0.006516,0.604833
0.006625,0.658367
0.006719,0.717033
0.007011,0.796000
0.007680,0.892933
0.008240,0.932433
0.009160,0.974500
0.010096,0.993867
