model_times,model_recall
0.003899,0.302200
0.004212,0.324033
0.004278,0.421500
0.004497,0.448767
0.004618,0.492400
0.005321,0.570167
0.007155,0.669800
0.011849,0.783333
0.018056,0.867167
0.026598,0.945067
0.029688,0.986600
