model_times,model_recall
0.004376,0.379100
0.004440,0.491167
0.004540,0.558433
0.004680,0.608367
0.004776,0.660000
0.004850,0.706867
0.005120,0.787800
0.005722,0.892633
0.006231,0.929867
0.007052,0.967867
0.007831,0.988367
