L2_pred,L2
0,897
1,762
2,706
3,1009
4,1326
5,1045
6,1930
7,605
8,829
9,983
10,789
11,749
12,946
13,1064
14,1391
15,1301
16,769
17,912
18,1006
19,665
20,830
21,1033
22,1203
23,1791
24,860
25,603
26,1028
27,973
28,1126
29,1121
30,1149
31,865
32,1183
33,1340
34,1051
35,905
36,884
37,1620
38,840
39,1195
40,854
41,824
42,1234
43,744
44,890
45,1769
46,945
47,930
48,829
49,798
50,821
51,998
52,800
53,605
54,1272
55,1067
56,882
57,1041
58,654
59,909
60,798
61,1045
62,742
63,755
64,918
65,1272
66,972
67,932
68,807
69,704
70,1159
71,1195
72,1041
73,1725
74,1414
75,1002
76,1222
77,1199
78,944
79,769
80,1412
81,923
82,680
83,685
84,810
85,751
86,1118
87,904
88,781
89,920
90,714
91,1663
92,1583
93,921
94,533
95,934
96,544
97,1716
98,707
99,936
