L1_pred,L2_pred,L2
0,0,57
0,1,59
0,2,55
0,3,69
0,4,195
0,5,48
0,6,184
0,7,86
0,8,48
0,9,46
0,10,241
0,11,33
0,12,64
0,13,72
0,14,238
0,15,99
0,16,58
0,17,94
0,18,45
0,19,56
0,20,69
0,21,51
0,22,422
0,23,95
0,24,59
0,25,24
0,26,55
0,27,104
0,28,73
0,29,48
0,30,39
0,31,65
0,32,42
0,33,169
0,34,48
0,35,64
0,36,49
0,37,269
0,38,47
0,39,31
0,40,53
0,41,28
0,42,85
0,43,64
0,44,45
0,45,74
0,46,57
0,47,82
0,48,322
0,49,67
0,50,145
0,51,68
0,52,49
0,53,62
0,54,865
0,55,233
0,56,67
0,57,81
0,58,90
0,59,74
0,60,43
0,61,59
0,62,39
0,63,68
0,64,98
0,65,51
0,66,63
0,67,67
0,68,47
0,69,55
0,70,87
0,71,92
0,72,58
0,73,32
0,74,62
0,75,57
0,76,72
0,77,83
0,78,86
0,79,44
0,80,43
0,81,54
0,82,358
0,83,136
0,84,32
0,85,64
0,86,42
0,87,37
0,88,40
0,89,64
0,90,74
0,91,110
0,92,110
0,93,32
0,94,74
0,95,76
0,96,74
0,97,358
0,98,168
0,99,65
1,0,48
1,1,23
1,2,168
1,3,40
1,4,51
1,5,36
1,6,24
1,7,41
1,8,68
1,9,54
1,10,45
1,11,30
1,12,36
1,13,109
1,14,39
1,15,28
1,16,111
1,17,119
1,18,26
1,19,53
1,20,22
1,21,21
1,22,31
1,23,43
1,24,31
1,25,43
1,26,24
1,27,41
1,28,134
1,29,66
1,30,45
1,31,33
1,32,26
1,33,59
1,34,68
1,35,19
1,36,38
1,37,23
1,38,158
1,39,38
1,40,83
1,41,50
1,42,31
1,43,22
1,44,43
1,45,48
1,46,16
1,47,59
1,48,77
1,49,128
1,50,67
1,51,69
1,52,68
1,53,21
1,54,21
1,55,158
1,56,42
1,57,41
1,58,39
1,59,14
1,60,18
1,61,301
1,62,42
1,63,31
1,64,51
1,65,24
1,66,25
1,67,25
1,68,16
1,69,56
1,70,180
1,71,24
1,72,26
1,73,47
1,74,35
1,75,43
1,76,26
1,77,109
1,78,16
1,79,39
1,80,130
1,81,41
1,82,126
1,83,143
1,84,41
1,85,34
1,86,109
1,87,87
1,88,142
1,89,86
1,90,34
1,91,31
1,92,43
1,93,25
1,94,66
1,95,36
1,96,25
1,97,179
1,98,104
1,99,154
2,0,50
2,1,28
2,2,74
2,3,50
2,4,54
2,5,64
2,6,39
2,7,68
2,8,65
2,9,48
2,10,40
2,11,107
2,12,31
2,13,56
2,14,43
2,15,40
2,16,38
2,17,59
2,18,66
2,19,62
2,20,39
2,21,45
2,22,67
2,23,23
2,24,32
2,25,42
2,26,35
2,27,27
2,28,65
2,29,45
2,30,53
2,31,54
2,32,17
2,33,20
2,34,36
2,35,35
2,36,39
2,37,47
2,38,23
2,39,69
2,40,24
2,41,200
2,42,43
2,43,70
2,44,31
2,45,39
2,46,28
2,47,21
2,48,18
2,49,15
2,50,39
2,51,35
2,52,66
2,53,4
2,54,38
2,55,48
2,56,85
2,57,15
2,58,38
2,59,22
2,60,40
2,61,34
2,62,32
2,63,13
2,64,45
2,65,30
2,66,53
2,67,43
2,68,40
2,69,33
2,70,82
2,71,260
2,72,35
2,73,53
2,74,50
2,75,28
2,76,43
2,77,50
2,78,116
2,79,33
2,80,29
2,81,47
2,82,51
2,83,8
2,84,36
2,85,74
2,86,27
2,87,28
2,88,33
2,89,24
2,90,37
2,91,47
2,92,75
2,93,23
2,94,78
2,95,51
2,96,64
2,97,45
2,98,25
2,99,32
3,0,18
3,1,5
3,2,22
3,3,16
3,4,34
3,5,18
3,6,10
3,7,13
3,8,17
3,9,39
3,10,19
3,11,17
3,12,56
3,13,22
3,14,50
3,15,13
3,16,7
3,17,38
3,18,59
3,19,12
3,20,12
3,21,17
3,22,4
3,23,42
3,24,17
3,25,31
3,26,11
3,27,18
3,28,8
3,29,9
3,30,17
3,31,15
3,32,33
3,33,12
3,34,9
3,35,92
3,36,26
3,37,19
3,38,13
3,39,29
3,40,61
3,41,42
3,42,7
3,43,7
3,44,26
3,45,13
3,46,31
3,47,15
3,48,22
3,49,20
3,50,12
3,51,16
3,52,14
3,53,13
3,54,7
3,55,13
3,56,16
3,57,12
3,58,6
3,59,12
3,60,16
3,61,12
3,62,13
3,63,5
3,64,13
3,65,53
3,66,15
3,67,12
3,68,16
3,69,6
3,70,7
3,71,42
3,72,15
3,73,14
3,74,64
3,75,25
3,76,14
3,77,10
3,78,16
3,79,9
3,80,10
3,81,10
3,82,16
3,83,78
3,84,9
3,85,3
3,86,20
3,87,7
3,88,13
3,89,14
3,90,16
3,91,12
3,92,3
3,93,7
3,94,11
3,95,17
3,96,9
3,97,3
3,98,3
3,99,17
4,0,27
4,1,111
4,2,74
4,3,41
4,4,61
4,5,47
4,6,46
4,7,44
4,8,36
4,9,36
4,10,42
4,11,38
4,12,86
4,13,58
4,14,54
4,15,49
4,16,188
4,17,47
4,18,189
4,19,33
4,20,47
4,21,29
4,22,43
4,23,26
4,24,51
4,25,54
4,26,61
4,27,39
4,28,26
4,29,46
4,30,40
4,31,118
4,32,51
4,33,38
4,34,38
4,35,54
4,36,31
4,37,119
4,38,87
4,39,25
4,40,85
4,41,38
4,42,26
4,43,45
4,44,66
4,45,44
4,46,35
4,47,133
4,48,22
4,49,41
4,50,55
4,51,69
4,52,50
4,53,51
4,54,20
4,55,76
4,56,211
4,57,32
4,58,63
4,59,31
4,60,42
4,61,71
4,62,25
4,63,57
4,64,56
4,65,39
4,66,54
4,67,52
4,68,37
4,69,47
4,70,207
4,71,25
4,72,41
4,73,44
4,74,42
4,75,134
4,76,15
4,77,33
4,78,56
4,79,177
4,80,62
4,81,190
4,82,33
4,83,43
4,84,49
4,85,27
4,86,48
4,87,46
4,88,86
4,89,359
4,90,33
4,91,91
4,92,86
4,93,39
4,94,106
4,95,38
4,96,50
4,97,48
4,98,75
4,99,41
5,0,18
5,1,27
5,2,48
5,3,19
5,4,54
5,5,42
5,6,24
5,7,65
5,8,24
5,9,14
5,10,22
5,11,46
5,12,36
5,13,336
5,14,41
5,15,29
5,16,57
5,17,32
5,18,23
5,19,18
5,20,39
5,21,61
5,22,51
5,23,33
5,24,27
5,25,108
5,26,81
5,27,25
5,28,24
5,29,36
5,30,35
5,31,19
5,32,28
5,33,26
5,34,26
5,35,37
5,36,38
5,37,30
5,38,35
5,39,61
5,40,32
5,41,23
5,42,38
5,43,16
5,44,46
5,45,22
5,46,266
5,47,21
5,48,33
5,49,35
5,50,14
5,51,22
5,52,35
5,53,74
5,54,42
5,55,29
5,56,33
5,57,17
5,58,38
5,59,27
5,60,118
5,61,27
5,62,20
5,63,32
5,64,203
5,65,23
5,66,41
5,67,43
5,68,26
5,69,27
5,70,32
5,71,165
5,72,24
5,73,40
5,74,14
5,75,11
5,76,33
5,77,27
5,78,32
5,79,36
5,80,30
5,81,15
5,82,29
5,83,29
5,84,36
5,85,20
5,86,20
5,87,5
5,88,220
5,89,62
5,90,25
5,91,18
5,92,47
5,93,14
5,94,24
5,95,37
5,96,19
5,97,22
5,98,32
5,99,14
6,0,56
6,1,75
6,2,166
6,3,42
6,4,311
6,5,59
6,6,173
6,7,43
6,8,143
6,9,42
6,10,59
6,11,105
6,12,77
6,13,66
6,14,38
6,15,35
6,16,54
6,17,94
6,18,54
6,19,154
6,20,101
6,21,48
6,22,53
6,23,34
6,24,44
6,25,109
6,26,48
6,27,121
6,28,84
6,29,49
