L2_pred,L2
0,884
1,684
2,1788
3,1524
4,998
5,1114
6,1231
7,1017
8,1833
9,1134
10,1377
11,702
12,1503
13,1334
14,1218
15,915
16,770
17,733
18,650
19,930
20,1371
21,1373
22,1269
23,613
24,587
25,719
26,970
27,738
28,996
29,919
30,2117
31,1166
32,1409
33,1636
34,1090
35,863
36,1253
37,649
38,905
39,1011
40,877
41,1019
42,935
43,942
44,789
45,834
46,2092
47,673
48,1197
49,974
50,943
51,876
52,963
53,1027
54,1019
55,894
56,1194
57,1122
58,875
59,716
60,632
61,998
62,669
63,966
64,1207
65,670
66,844
67,713
68,855
69,541
70,792
71,1191
72,968
73,645
74,1236
75,1119
76,619
77,708
78,569
79,549
80,1298
81,1310
82,659
83,1381
84,816
85,1008
86,827
87,944
88,1386
89,1510
90,620
91,850
92,793
93,719
94,921
95,851
96,1295
97,674
98,838
99,855
