L2_pred,L2
0,1006
1,741
2,760
3,821
4,1191
5,1311
6,652
7,937
8,867
9,978
10,1055
11,1288
12,768
13,652
14,1757
15,2398
16,1048
17,839
18,1326
19,720
20,861
21,855
22,1173
23,735
24,1462
25,1111
26,761
27,975
28,904
29,1065
30,1886
31,1191
32,816
33,1004
34,795
35,653
36,900
37,1192
38,1813
39,1104
40,917
41,1184
42,649
43,1380
44,822
45,742
46,1223
47,744
48,680
49,1109
50,853
51,861
52,920
53,918
54,646
55,1098
56,918
57,1193
58,729
59,842
60,1159
61,1394
62,1023
63,857
64,689
65,960
66,851
67,1056
68,732
69,1791
70,711
71,895
72,558
73,919
74,1361
75,722
76,635
77,2012
78,991
79,1512
80,946
81,1278
82,639
83,776
84,1025
85,689
86,590
87,1458
88,873
89,709
90,1045
91,604
92,783
93,1538
94,484
95,965
96,812
97,749
98,1560
99,850
