L1_pred,L2_pred,L2
0,0,36
0,1,39
0,2,37
0,3,43
0,4,46
0,5,29
0,6,44
0,7,47
0,8,37
0,9,47
0,10,24
0,11,28
0,12,29
0,13,39
0,14,63
0,15,38
0,16,50
0,17,46
0,18,41
0,19,33
0,20,41
0,21,56
0,22,39
0,23,31
0,24,36
0,25,29
0,26,14
0,27,30
0,28,30
0,29,50
0,30,42
0,31,40
0,32,51
0,33,36
0,34,27
0,35,34
0,36,33
0,37,69
0,38,35
0,39,26
0,40,26
0,41,34
0,42,38
0,43,40
0,44,83
0,45,44
0,46,42
0,47,46
0,48,44
0,49,47
0,50,43
0,51,42
0,52,33
0,53,33
0,54,34
0,55,46
0,56,79
0,57,31
0,58,48
0,59,61
0,60,26
0,61,28
0,62,43
0,63,58
0,64,41
0,65,28
0,66,29
0,67,35
0,68,51
0,69,28
0,70,42
0,71,42
0,72,40
0,73,40
0,74,49
0,75,36
0,76,23
0,77,33
0,78,57
0,79,58
0,80,44
0,81,27
0,82,15
0,83,47
0,84,18
0,85,67
0,86,27
0,87,52
0,88,40
0,89,39
0,90,40
0,91,17
0,92,55
0,93,34
0,94,21
0,95,55
0,96,47
0,97,38
0,98,25
0,99,37
1,0,22
1,1,11
1,2,14
1,3,11
1,4,28
1,5,48
1,6,26
1,7,18
1,8,22
1,9,62
1,10,29
1,11,74
1,12,22
1,13,52
1,14,54
1,15,22
1,16,22
1,17,37
1,18,15
1,19,14
1,20,18
1,21,16
1,22,32
1,23,18
1,24,23
1,25,19
1,26,31
1,27,27
1,28,17
1,29,27
1,30,11
1,31,17
1,32,16
1,33,8
1,34,23
1,35,22
1,36,19
1,37,14
1,38,46
1,39,37
1,40,22
1,41,22
1,42,10
1,43,14
1,44,19
1,45,20
1,46,29
1,47,21
1,48,27
1,49,32
1,50,10
1,51,20
1,52,29
1,53,16
1,54,26
1,55,20
1,56,21
1,57,18
1,58,17
1,59,8
1,60,32
1,61,28
1,62,10
1,63,30
1,64,22
1,65,26
1,66,18
1,67,15
1,68,17
1,69,16
1,70,27
1,71,11
1,72,20
1,73,44
1,74,28
1,75,6
1,76,47
1,77,23
1,78,39
1,79,14
1,80,29
1,81,27
1,82,14
1,83,15
1,84,20
1,85,30
1,86,20
1,87,16
1,88,14
1,89,17
1,90,50
1,91,10
1,92,18
1,93,22
1,94,26
1,95,18
1,96,83
1,97,9
1,98,23
1,99,19
2,0,442
2,1,83
2,2,82
2,3,106
2,4,118
2,5,80
2,6,148
2,7,312
2,8,116
2,9,86
2,10,176
2,11,617
2,12,113
2,13,65
2,14,1030
2,15,97
2,16,127
2,17,93
2,18,793
2,19,192
2,20,197
2,21,60
2,22,441
2,23,124
2,24,748
2,25,110
2,26,143
2,27,102
2,28,327
2,29,303
2,30,1222
2,31,187
2,32,76
2,33,179
2,34,222
2,35,104
2,36,85
2,37,192
2,38,312
2,39,344
2,40,149
2,41,284
2,42,176
2,43,125
2,44,100
2,45,221
2,46,520
2,47,80
2,48,86
2,49,558
2,50,101
2,51,242
2,52,233
2,53,89
2,54,109
2,55,448
2,56,219
2,57,236
2,58,28
2,59,135
2,60,259
2,61,786
2,62,119
2,63,129
2,64,129
2,65,138
2,66,163
2,67,243
2,68,136
2,69,570
2,70,177
2,71,117
2,72,78
2,73,117
2,74,526
2,75,204
2,76,98
2,77,901
2,78,226
2,79,182
2,80,75
2,81,479
2,82,139
2,83,100
2,84,143
2,85,134
2,86,82
2,87,238
2,88,207
2,89,155
2,90,477
2,91,79
2,92,154
2,93,444
2,94,45
2,95,403
2,96,82
2,97,95
2,98,233
2,99,105
3,0,46
3,1,43
3,2,53
3,3,160
3,4,89
3,5,48
3,6,42
3,7,42
3,8,60
3,9,267
3,10,85
3,11,78
3,12,181
3,13,38
3,14,55
3,15,909
3,16,75
3,17,309
3,18,104
3,19,53
3,20,48
3,21,94
3,22,44
3,23,66
3,24,79
3,25,97
3,26,66
3,27,209
3,28,79
3,29,78
3,30,54
3,31,86
3,32,42
3,33,41
3,34,75
3,35,59
3,36,63
3,37,134
3,38,39
3,39,42
3,40,69
3,41,97
3,42,52
3,43,56
3,44,78
3,45,120
3,46,232
3,47,66
3,48,61
3,49,76
3,50,78
3,51,134
3,52,195
3,53,142
3,54,67
3,55,132
3,56,50
3,57,52
3,58,206
3,59,126
3,60,32
3,61,77
3,62,66
3,63,54
3,64,120
3,65,55
3,66,59
3,67,32
3,68,55
3,69,62
3,70,95
3,71,269
3,72,72
3,73,38
3,74,65
3,75,66
3,76,64
3,77,98
3,78,142
3,79,58
3,80,58
3,81,54
3,82,65
3,83,68
3,84,518
3,85,83
3,86,48
3,87,90
3,88,70
3,89,51
3,90,114
3,91,57
3,92,68
3,93,66
3,94,35
3,95,48
3,96,56
3,97,70
3,98,71
3,99,44
4,0,87
4,1,125
4,2,136
4,3,93
4,4,329
4,5,368
4,6,58
4,7,111
4,8,97
4,9,69
4,10,223
4,11,150
4,12,72
4,13,119
4,14,150
4,15,914
4,16,121
4,17,65
4,18,56
4,19,44
4,20,193
4,21,78
4,22,96
4,23,48
4,24,44
4,25,156
4,26,153
4,27,236
4,28,58
4,29,184
4,30,116
4,31,80
4,32,259
4,33,90
4,34,71
