L1_pred,L2_pred,L2
0,0,44
0,1,150
0,2,99
0,3,110
0,4,130
0,5,88
0,6,58
0,7,67
0,8,98
0,9,79
0,10,62
0,11,42
0,12,88
0,13,56
0,14,99
0,15,65
0,16,82
0,17,84
0,18,230
0,19,118
0,20,103
0,21,169
0,22,551
0,23,69
0,24,58
0,25,76
0,26,179
0,27,172
0,28,116
0,29,90
0,30,55
0,31,109
0,32,116
0,33,303
0,34,376
0,35,42
0,36,190
0,37,963
0,38,65
0,39,87
0,40,91
0,41,81
0,42,53
0,43,169
0,44,114
0,45,309
0,46,76
0,47,140
0,48,91
0,49,62
0,50,71
0,51,106
0,52,70
0,53,80
0,54,118
0,55,78
0,56,78
0,57,87
0,58,98
0,59,92
0,60,78
0,61,63
0,62,117
0,63,172
0,64,63
0,65,80
0,66,75
0,67,300
0,68,57
0,69,110
0,70,214
0,71,63
0,72,261
0,73,176
0,74,71
0,75,82
0,76,80
0,77,92
0,78,78
0,79,102
0,80,95
0,81,171
0,82,76
0,83,62
0,84,70
0,85,257
0,86,123
0,87,78
0,88,54
0,89,104
0,90,97
0,91,381
0,92,119
0,93,34
0,94,56
0,95,227
0,96,61
0,97,515
0,98,38
0,99,80
1,0,283
1,1,57
1,2,60
1,3,284
1,4,40
1,5,126
1,6,897
1,7,63
1,8,101
1,9,171
1,10,33
1,11,45
1,12,334
1,13,372
1,14,134
1,15,105
1,16,103
1,17,255
1,18,69
1,19,55
1,20,57
1,21,199
1,22,123
1,23,120
1,24,161
1,25,22
1,26,266
1,27,315
1,28,97
1,29,528
1,30,166
1,31,73
1,32,159
1,33,122
1,34,72
1,35,106
1,36,231
1,37,59
1,38,83
1,39,88
1,40,122
1,41,213
1,42,70
1,43,58
1,44,116
1,45,98
1,46,58
1,47,46
1,48,57
1,49,59
1,50,108
1,51,61
1,52,81
1,53,52
1,54,61
1,55,159
1,56,328
1,57,264
1,58,56
1,59,48
1,60,212
1,61,61
1,62,46
1,63,54
1,64,57
1,65,71
1,66,57
1,67,43
1,68,274
1,69,75
1,70,355
1,71,66
1,72,55
1,73,141
1,74,625
1,75,69
1,76,59
1,77,84
1,78,136
1,79,168
1,80,90
1,81,76
1,82,157
1,83,61
1,84,50
1,85,56
1,86,252
1,87,58
1,88,54
1,89,326
1,90,37
1,91,52
1,92,908
1,93,67
1,94,30
1,95,57
1,96,40
1,97,77
1,98,83
1,99,208
2,0,201
2,1,46
2,2,77
2,3,69
2,4,64
2,5,71
2,6,41
2,7,36
2,8,74
2,9,71
2,10,69
2,11,51
2,12,66
2,13,56
2,14,65
2,15,51
2,16,41
2,17,27
2,18,73
2,19,58
2,20,59
2,21,36
2,22,55
2,23,64
2,24,64
2,25,81
2,26,85
2,27,24
2,28,104
2,29,76
2,30,309
2,31,54
2,32,88
2,33,45
2,34,64
2,35,63
2,36,51
2,37,89
2,38,39
2,39,44
2,40,58
2,41,48
2,42,50
2,43,50
2,44,89
2,45,66
2,46,42
2,47,87
2,48,45
2,49,17
2,50,48
2,51,46
2,52,64
2,53,86
2,54,48
2,55,48
2,56,82
2,57,48
2,58,52
2,59,39
2,60,55
2,61,274
2,62,64
2,63,91
2,64,60
2,65,107
2,66,31
2,67,36
2,68,62
2,69,85
2,70,51
2,71,46
2,72,55
2,73,59
2,74,76
2,75,56
2,76,33
2,77,61
2,78,59
2,79,45
2,80,361
2,81,51
2,82,59
2,83,56
2,84,52
2,85,76
2,86,76
2,87,55
2,88,127
2,89,42
2,90,65
2,91,159
2,92,27
2,93,60
2,94,49
2,95,54
2,96,45
2,97,47
2,98,81
2,99,64
3,0,54
3,1,38
3,2,28
3,3,53
3,4,41
3,5,41
3,6,125
3,7,50
3,8,43
3,9,70
3,10,54
3,11,51
3,12,46
3,13,44
3,14,23
3,15,35
3,16,35
3,17,56
3,18,39
3,19,50
3,20,35
3,21,29
3,22,46
3,23,36
3,24,39
3,25,22
3,26,35
3,27,28
3,28,43
3,29,29
3,30,45
3,31,35
3,32,45
3,33,52
3,34,28
3,35,50
3,36,23
3,37,37
3,38,45
3,39,33
3,40,29
3,41,32
3,42,69
3,43,37
3,44,39
3,45,59
3,46,52
3,47,40
3,48,36
3,49,30
3,50,51
3,51,16
3,52,49
3,53,36
3,54,60
3,55,41
3,56,37
3,57,11
3,58,34
3,59,79
3,60,61
3,61,57
3,62,38
3,63,66
3,64,44
3,65,13
3,66,46
3,67,40
3,68,75
3,69,32
3,70,16
3,71,22
3,72,33
3,73,29
3,74,95
3,75,35
3,76,54
3,77,22
3,78,28
3,79,56
3,80,38
3,81,22
3,82,29
3,83,61
3,84,45
3,85,47
3,86,25
3,87,36
3,88,39
3,89,62
3,90,58
3,91,44
3,92,53
3,93,72
3,94,40
3,95,62
3,96,42
3,97,36
3,98,28
3,99,38
4,0,28
4,1,13
4,2,15
4,3,14
4,4,9
4,5,10
4,6,27
4,7,21
4,8,14
4,9,35
4,10,25
4,11,22
4,12,6
4,13,16
4,14,19
4,15,13
4,16,9
4,17,17
4,18,159
4,19,13
4,20,22
4,21,20
4,22,30
4,23,17
4,24,16
4,25,32
4,26,19
4,27,15
4,28,31
4,29,21
4,30,6
4,31,23
4,32,16
4,33,22
4,34,12
4,35,33
4,36,13
4,37,21
4,38,40
4,39,25
4,40,21
4,41,37
4,42,16
4,43,12
4,44,30
4,45,18
4,46,289
4,47,22
4,48,41
4,49,18
4,50,69
4,51,43
4,52,11
4,53,9
4,54,15
4,55,22
4,56,21
4,57,7
4,58,29
4,59,30
4,60,7
4,61,15
4,62,26
4,63,21
4,64,12
4,65,31
4,66,11
4,67,21
4,68,21
4,69,16
4,70,16
4,71,11
4,72,27
4,73,13
4,74,16
4,75,10
4,76,13
4,77,279
4,78,19
4,79,25
4,80,18
4,81,31
4,82,19
4,83,10
4,84,10
4,85,26
4,86,37
4,87,9
4,88,21
4,89,30
4,90,30
4,91,23
4,92,29
4,93,4
4,94,26
4,95,23
4,96,16
4,97,31
4,98,52
4,99,14
5,0,16
5,1,16
5,2,7
5,3,20
5,4,86
5,5,55
5,6,56
5,7,9
5,8,14
5,9,33
5,10,15
5,11,70
5,12,17
5,13,34
5,14,12
5,15,18
5,16,29
5,17,21
5,18,16
5,19,22
5,20,19
5,21,13
5,22,21
5,23,11
5,24,11
5,25,6
5,26,17
5,27,19
5,28,16
5,29,14
5,30,14
5,31,7
5,32,55
5,33,19
5,34,135
5,35,6
5,36,6
5,37,26
5,38,9
5,39,7
5,40,12
5,41,16
5,42,27
5,43,11
5,44,12
5,45,10
5,46,21
5,47,7
5,48,11
5,49,11
5,50,16
5,51,15
5,52,21
5,53,12
5,54,30
5,55,43
5,56,6
5,57,13
5,58,8
5,59,18
5,60,23
5,61,48
5,62,3
5,63,12
5,64,33
5,65,50
5,66,12
5,67,15
5,68,5
5,69,14
5,70,17
5,71,10
5,72,17
5,73,10
5,74,9
5,75,16
5,76,25
5,77,16
5,78,25
5,79,10
5,80,12
5,81,12
5,82,33
5,83,16
5,84,15
5,85,4
5,86,14
5,87,10
5,88,23
5,89,10
5,90,11
5,91,5
5,92,15
5,93,10
5,94,8
5,95,20
5,96,9
5,97,55
5,98,10
5,99,11
6,0,33
6,1,38
6,2,119
6,3,24
6,4,20
6,5,38
6,6,22
6,7,50
6,8,35
6,9,34
6,10,49
6,11,30
6,12,39
6,13,31
6,14,144
6,15,35
6,16,24
6,17,24
6,18,45
6,19,32
6,20,58
6,21,141
6,22,22
6,23,127
6,24,41
6,25,18
6,26,41
6,27,40
6,28,31
6,29,30
6,30,62
6,31,13
6,32,20
6,33,32
6,34,44
6,35,14
6,36,21
6,37,26
6,38,55
6,39,33
6,40,16
6,41,41
6,42,282
6,43,39
6,44,19
6,45,44
6,46,63
6,47,36
6,48,100
6,49,16
6,50,31
6,51,201
6,52,55
6,53,33
6,54,104
6,55,37
6,56,33
6,57,32
6,58,35
6,59,61
6,60,55
6,61,188
6,62,46
6,63,60
6,64,29
6,65,28
6,66,40
6,67,21
6,68,20
6,69,44
6,70,61
6,71,39
6,72,40
6,73,71
6,74,35
6,75,39
6,76,45
6,77,137
6,78,49
6,79,28
6,80,131
6,81,23
6,82,43
6,83,34
6,84,29
6,85,36
6,86,10
6,87,196
6,88,24
6,89,60
6,90,33
6,91,19
6,92,45
6,93,30
6,94,20
6,95,48
6,96,18
6,97,31
6,98,32
6,99,59
7,0,8
7,1,27
7,2,17
