model_times,model_recall
0.003969,0.339567
0.004105,0.452333
0.004279,0.521833
0.004380,0.586333
0.004445,0.638800
0.004587,0.695400
0.004971,0.800933
0.005603,0.895633
0.006116,0.937967
0.006983,0.976900
0.007771,0.995800
