model_times,model_recall
0.007908,0.335200
0.008563,0.414467
0.008818,0.496067
0.009112,0.552367
0.009352,0.595867
0.009732,0.643433
0.010436,0.713200
0.011768,0.797233
0.012942,0.849133
0.015165,0.925467
0.017803,0.975500
