model_times,model_recall
0.004843,0.378833
0.005102,0.469900
0.005207,0.580233
0.005349,0.639167
0.005463,0.688800
0.005609,0.742000
0.005978,0.830233
0.006623,0.910933
0.007164,0.943933
0.008166,0.971667
0.009372,0.994133
