model_times,model_recall
0.005116,0.306200
0.005397,0.379000
0.005547,0.446933
0.005691,0.492600
0.005838,0.520933
0.006082,0.563733
0.006681,0.641267
0.007890,0.726667
0.009033,0.790467
0.010867,0.884233
0.011627,0.957733
