model_times,model_recall
0.005697,0.309967
0.006144,0.400800
0.006296,0.484533
0.006560,0.526733
0.006742,0.564100
0.007081,0.613433
0.007740,0.683667
0.008819,0.771133
0.009842,0.820833
0.011801,0.902867
0.013817,0.966667
