model_times,model_recall
0.013114,0.119033
0.016539,0.141167
0.020203,0.167200
0.024004,0.187900
0.030942,0.214067
0.074831,0.325233
0.097766,0.425200
0.118428,0.574267
0.126884,0.678667
0.128147,0.822333
0.129411,0.936067
