model_times,model_recall
0.013318,0.171300
0.017262,0.213600
0.021837,0.271100
0.025522,0.308733
0.032032,0.366067
0.062122,0.567567
0.082540,0.670867
0.109302,0.774367
0.123571,0.838467
0.130565,0.902033
0.131929,0.959567
