model_times,model_recall
0.069772,0.003267
0.069779,0.005933
0.069794,0.013900
0.069808,0.021100
0.069840,0.038967
0.070079,0.151567
0.070369,0.252467
0.070936,0.406933
0.071496,0.531400
0.072605,0.725033
0.073960,0.898667
