model_times,model_recall
0.013195,0.095233
0.016136,0.125700
0.019543,0.149700
0.023053,0.167433
0.029638,0.191667
0.073558,0.310233
0.098476,0.420600
0.121585,0.571667
0.126373,0.674200
0.127464,0.811500
0.128948,0.929467
