model_times,model_recall
0.005898,0.146767
0.006494,0.187400
0.007141,0.233967
0.007767,0.271433
0.009153,0.324900
0.018341,0.489300
0.026411,0.594033
0.035953,0.731833
0.038946,0.812100
0.040566,0.888267
0.041930,0.939700
