L2_pred,L2
0,901
1,683
2,1560
3,1094
4,585
5,866
6,595
7,1305
8,661
9,1360
10,1013
11,1381
12,1551
13,775
14,1114
15,1017
16,743
17,790
18,870
19,1338
20,793
21,702
22,1200
23,988
24,1737
25,936
26,828
27,659
28,1006
29,577
30,857
31,739
32,733
33,854
34,640
35,1073
36,1127
37,837
38,737
39,822
40,827
41,1056
42,1135
43,777
44,946
45,777
46,1310
47,646
48,976
49,692
50,1022
51,893
52,905
53,1016
54,801
55,844
56,1049
57,807
58,790
59,899
60,1202
61,1344
62,890
63,998
64,1126
65,1071
66,1007
67,704
68,698
69,998
70,914
71,777
72,2128
73,1613
74,1304
75,1193
76,1124
77,1381
78,834
79,856
80,791
81,765
82,1493
83,604
84,853
85,2373
86,937
87,936
88,1211
89,1376
90,1240
91,704
92,1745
93,1294
94,672
95,936
96,1392
97,879
98,761
99,661
