L2_pred,L2
0,802
1,613
2,728
3,1049
4,756
5,975
6,1122
7,1358
8,1116
9,870
10,830
11,1346
12,698
13,810
14,876
15,881
16,722
17,790
18,714
19,767
20,777
21,1096
22,982
23,767
24,750
25,1473
26,1146
27,714
28,1684
29,761
30,1365
31,726
32,841
33,845
34,785
35,724
36,970
37,2028
38,757
39,762
40,597
41,1173
42,932
43,840
44,733
45,1212
46,1095
47,965
48,1390
49,734
50,888
51,1217
52,758
53,926
54,1331
55,608
56,951
57,715
58,1818
59,930
60,896
61,989
62,1099
63,1322
64,1319
65,1321
66,718
67,504
68,696
69,1684
70,1423
71,809
72,1172
73,643
74,1519
75,776
76,816
77,1765
78,1085
79,820
80,1258
81,1275
82,1626
83,1028
84,778
85,677
86,1283
87,811
88,1269
89,1066
90,1093
91,1333
92,1337
93,975
94,750
95,716
96,898
97,923
98,1363
99,576
