L1_pred,L2_pred,L2
0,0,26
0,1,21
0,2,19
0,3,21
0,4,13
0,5,10
0,6,28
0,7,29
0,8,14
0,9,33
0,10,17
0,11,15
0,12,62
0,13,29
0,14,41
0,15,8
0,16,14
0,17,16
0,18,28
0,19,20
0,20,14
0,21,19
0,22,16
0,23,22
0,24,53
0,25,19
0,26,31
0,27,10
0,28,17
0,29,28
0,30,12
0,31,29
0,32,13
0,33,23
0,34,30
0,35,21
0,36,14
0,37,15
0,38,12
0,39,10
0,40,10
0,41,11
0,42,23
0,43,9
0,44,52
0,45,22
0,46,23
0,47,28
0,48,39
0,49,26
0,50,24
0,51,13
0,52,26
0,53,15
0,54,6
0,55,22
0,56,15
0,57,10
0,58,16
0,59,18
0,60,14
0,61,14
0,62,19
0,63,21
0,64,11
0,65,29
0,66,20
0,67,9
0,68,19
0,69,23
0,70,15
0,71,34
0,72,35
0,73,20
0,74,11
0,75,10
0,76,13
0,77,117
0,78,13
0,79,14
0,80,364
0,81,8
0,82,21
0,83,33
0,84,18
0,85,30
0,86,9
0,87,7
0,88,27
0,89,8
0,90,27
0,91,21
0,92,41
0,93,28
0,94,23
0,95,240
0,96,43
0,97,35
0,98,16
0,99,8
1,0,67
1,1,36
1,2,22
1,3,46
1,4,37
1,5,48
1,6,41
1,7,56
1,8,355
1,9,28
1,10,20
1,11,35
1,12,38
1,13,32
1,14,24
1,15,34
1,16,43
1,17,36
1,18,47
1,19,37
1,20,37
1,21,51
1,22,24
1,23,42
1,24,27
1,25,33
1,26,12
1,27,49
1,28,41
1,29,34
1,30,16
1,31,34
1,32,36
1,33,22
1,34,38
1,35,30
1,36,37
1,37,37
1,38,51
1,39,19
1,40,20
1,41,20
1,42,31
1,43,25
1,44,14
1,45,89
1,46,23
1,47,16
1,48,18
1,49,27
1,50,70
1,51,18
1,52,136
1,53,24
1,54,37
1,55,25
1,56,25
1,57,29
1,58,42
1,59,44
1,60,40
1,61,8
1,62,33
1,63,31
1,64,30
1,65,25
1,66,38
1,67,44
1,68,41
1,69,64
1,70,35
1,71,30
1,72,71
1,73,23
1,74,69
1,75,37
1,76,20
1,77,27
1,78,25
1,79,27
1,80,81
1,81,33
1,82,23
1,83,37
1,84,21
1,85,46
1,86,23
1,87,27
1,88,23
1,89,21
1,90,22
1,91,19
1,92,53
1,93,19
1,94,26
1,95,38
1,96,29
1,97,22
1,98,71
1,99,39
2,0,55
2,1,75
2,2,72
2,3,46
2,4,37
2,5,36
2,6,31
2,7,36
2,8,50
2,9,64
2,10,32
2,11,46
2,12,22
2,13,57
2,14,53
2,15,131
2,16,53
2,17,58
2,18,46
2,19,5
2,20,50
2,21,18
2,22,34
2,23,47
2,24,25
2,25,137
2,26,41
2,27,52
2,28,49
2,29,29
2,30,51
2,31,60
2,32,38
2,33,23
2,34,60
2,35,30
2,36,31
2,37,45
2,38,63
2,39,17
2,40,39
2,41,17
2,42,47
2,43,77
2,44,119
2,45,32
2,46,40
2,47,50
2,48,57
2,49,47
2,50,29
2,51,61
2,52,44
2,53,154
2,54,10
2,55,20
2,56,85
2,57,112
2,58,40
2,59,24
2,60,36
2,61,55
2,62,65
2,63,36
2,64,41
2,65,36
2,66,24
2,67,27
2,68,55
2,69,55
2,70,44
2,71,40
2,72,122
2,73,50
2,74,42
2,75,48
2,76,76
2,77,47
2,78,57
2,79,32
2,80,69
2,81,31
2,82,44
2,83,31
2,84,24
2,85,44
2,86,47
2,87,28
2,88,35
2,89,55
2,90,25
2,91,36
2,92,36
2,93,54
2,94,42
2,95,26
2,96,107
2,97,49
2,98,49
2,99,32
3,0,7
3,1,11
3,2,41
3,3,10
3,4,15
3,5,10
3,6,22
3,7,6
3,8,14
3,9,20
3,10,31
3,11,14
3,12,11
3,13,18
3,14,5
3,15,99
3,16,10
3,17,11
3,18,10
3,19,15
3,20,20
3,21,73
3,22,33
3,23,17
3,24,14
3,25,10
3,26,7
3,27,21
3,28,9
3,29,16
3,30,10
3,31,11
3,32,30
3,33,164
3,34,14
3,35,14
3,36,9
3,37,10
3,38,2
3,39,19
3,40,11
3,41,12
3,42,11
3,43,38
3,44,8
3,45,13
3,46,16
3,47,20
3,48,7
3,49,6
3,50,13
3,51,32
3,52,3
3,53,11
3,54,12
3,55,23
3,56,5
3,57,10
3,58,5
3,59,24
3,60,16
3,61,12
3,62,8
3,63,16
3,64,19
3,65,13
3,66,14
