model_times,model_recall
0.015139,0.167733
0.019301,0.211733
0.023934,0.274700
0.027360,0.311967
0.033013,0.371867
0.055992,0.547733
0.072564,0.644833
0.099055,0.733933
0.125101,0.795100
0.154109,0.896300
0.159672,0.958700
