model_times,model_recall
0.013264,0.162700
0.016722,0.199600
0.020276,0.251833
0.023027,0.287433
0.027803,0.339900
0.045355,0.508867
0.058574,0.590600
0.087216,0.690667
0.114625,0.768300
0.132934,0.875700
0.135953,0.954933
