model_times,model_recall
0.005670,0.186267
0.005982,0.258700
0.006478,0.375467
0.006829,0.446100
0.007443,0.542033
0.010176,0.757233
0.012238,0.841533
0.015480,0.914333
0.018284,0.947767
0.023406,0.979100
0.029076,0.993000
