model_times,model_recall
0.012321,0.152767
0.015108,0.201467
0.018727,0.285600
0.022116,0.338933
0.028488,0.415200
0.054161,0.612733
0.070017,0.706867
0.092145,0.801900
0.106912,0.850867
0.122638,0.915367
0.130109,0.971000
