model_times,model_recall
0.004045,0.215800
0.004742,0.271233
0.007037,0.391267
0.008892,0.454300
0.013412,0.543367
0.051677,0.745600
0.098951,0.829433
0.180661,0.904333
0.232530,0.939933
0.286949,0.975500
0.310772,0.995167
