model_times,model_recall
0.002978,0.231633
0.003317,0.306433
0.004297,0.456700
0.005059,0.537100
0.006883,0.648433
0.018551,0.852367
0.032302,0.911567
0.062530,0.950633
0.089380,0.967433
0.125667,0.984400
0.150968,0.995033
