model_times,model_recall
0.006562,0.281100
0.007252,0.343433
0.007642,0.404300
0.007957,0.443033
0.008219,0.476200
0.008594,0.515733
0.009447,0.573367
0.011820,0.661133
0.013790,0.721633
0.016943,0.808700
0.020851,0.917700
