model_times,model_recall
0.005570,0.061700
0.005591,0.083833
0.005703,0.100833
0.006067,0.114600
0.006527,0.128733
0.006774,0.151767
0.007867,0.232233
0.010019,0.367067
0.011963,0.479500
0.015070,0.672167
0.016879,0.856933
