model_times,model_recall
0.007211,0.309900
0.008097,0.377300
0.008464,0.454833
0.008849,0.496100
0.009200,0.528500
0.009692,0.569700
0.010655,0.633233
0.013340,0.728533
0.015643,0.787933
0.019244,0.874267
0.023005,0.950733
