model_times,model_recall
0.004340,0.350333
0.004644,0.424767
0.004757,0.516067
0.004921,0.571567
0.005057,0.618067
0.005318,0.685000
0.005757,0.776800
0.006687,0.881300
0.007366,0.924033
0.008545,0.964000
0.009674,0.987733
