model_times,model_recall
0.004564,0.329100
0.004753,0.411200
0.004864,0.487933
0.004964,0.538867
0.005062,0.577367
0.005192,0.626733
0.005534,0.712533
0.006280,0.803700
0.006918,0.853000
0.008007,0.914800
0.009213,0.968167
