model_times,model_recall
0.004362,0.335633
0.004694,0.395467
0.004819,0.486933
0.004995,0.538267
0.005125,0.585967
0.005456,0.665100
0.005988,0.763900
0.006866,0.868567
0.007576,0.919267
0.008708,0.960533
0.009664,0.987300
