model_times,model_recall
0.004522,0.291733
0.004854,0.346667
0.004988,0.416300
0.005167,0.464167
0.005317,0.495967
0.005677,0.551200
0.006250,0.605767
0.007236,0.693633
0.008071,0.765233
0.009266,0.854000
0.010367,0.940533
