model_times,model_recall
0.002909,0.174400
0.003055,0.235800
0.003284,0.346967
0.003467,0.415500
0.003802,0.512433
0.005546,0.761233
0.006893,0.856567
0.008991,0.930967
0.010790,0.963667
0.013635,0.989533
0.016281,0.998733
