model_times,model_recall
0.003535,0.400600
0.003591,0.491633
0.003620,0.590033
0.003655,0.651467
0.003685,0.694767
0.003725,0.750133
0.003830,0.833533
0.004032,0.910700
0.004209,0.943967
0.004477,0.972600
0.004765,0.988567
