model_times,model_recall
0.003533,0.391400
0.003591,0.482733
0.003621,0.582433
0.003658,0.644167
0.003688,0.693933
0.003730,0.746367
0.003822,0.819000
0.004011,0.903867
0.004167,0.941100
0.004412,0.971967
0.004679,0.989000
