model_times,model_recall
0.004389,0.320300
0.004704,0.401200
0.004835,0.488400
0.004982,0.542700
0.005106,0.584867
0.005287,0.640267
0.005646,0.724233
0.006387,0.822900
0.007020,0.875200
0.008260,0.928433
0.009841,0.964700
