model_times,model_recall
0.003796,0.364167
0.003964,0.454633
0.004039,0.556833
0.004112,0.619300
0.004189,0.664967
0.004280,0.711367
0.004483,0.795700
0.004856,0.882267
0.005201,0.927733
0.005829,0.970567
0.006650,0.992167
