L2_pred,L2
0,1128
1,827
2,1922
3,910
4,713
5,712
6,1032
7,940
8,995
9,1062
10,940
11,945
12,981
13,1002
14,817
15,1314
16,820
17,1391
18,867
19,741
20,994
21,1165
22,1040
23,1012
24,899
25,1245
26,1115
27,837
28,644
29,906
30,1162
31,999
32,653
33,1342
34,1276
35,2522
36,870
37,1262
38,593
39,801
40,703
41,1309
42,918
43,1023
44,1225
45,700
46,1247
47,1813
48,917
49,893
50,572
51,571
52,1116
53,817
54,849
55,1064
56,924
57,1024
58,1319
59,1534
60,786
61,1591
62,791
63,653
64,753
65,850
66,683
67,832
68,718
69,705
70,1477
71,1008
72,868
73,1268
74,897
75,1570
76,876
77,1293
78,948
79,775
80,1539
81,785
82,1414
83,957
84,683
85,695
86,785
87,1332
88,835
89,1138
90,662
91,1372
92,667
93,1111
94,737
95,642
96,1044
97,766
98,809
99,751
