L2_pred,L2
0,640
1,1307
2,2052
3,605
4,1322
5,809
6,623
7,992
8,1808
9,919
10,851
11,1062
12,955
13,1047
14,1224
15,1020
16,913
17,1546
18,1440
19,945
20,1003
21,989
22,983
23,1074
24,742
25,617
26,717
27,832
28,900
29,1319
30,862
31,1059
32,1207
33,735
34,1398
35,570
36,888
37,754
38,641
39,1481
40,913
41,921
42,931
43,1586
44,1007
45,628
46,1602
47,1215
48,899
49,1031
50,813
51,845
52,1289
53,766
54,779
55,791
56,757
57,873
58,1076
59,727
60,838
61,1089
62,1554
63,969
64,674
65,1055
66,740
67,511
68,857
69,738
70,585
71,1912
72,1081
73,1123
74,1198
75,1327
76,744
77,1112
78,912
79,1644
80,803
81,896
82,978
83,605
84,1575
85,1146
86,744
87,1338
88,904
89,707
90,1111
91,922
92,747
93,788
94,1149
95,724
96,842
97,832
98,811
99,1415
