L1_pred,L2_pred,L2
0,0,20
0,1,45
0,2,37
0,3,149
0,4,41
0,5,43
0,6,36
0,7,20
0,8,32
0,9,36
0,10,22
0,11,20
0,12,42
0,13,26
0,14,16
0,15,30
0,16,28
0,17,33
0,18,42
0,19,25
0,20,70
0,21,36
0,22,29
0,23,40
0,24,18
0,25,42
0,26,24
0,27,36
0,28,39
0,29,28
0,30,41
0,31,28
0,32,23
0,33,36
0,34,37
0,35,21
0,36,15
0,37,34
0,38,86
0,39,20
0,40,49
0,41,78
0,42,27
0,43,50
0,44,41
0,45,117
0,46,20
0,47,39
0,48,40
0,49,26
0,50,31
0,51,26
0,52,25
0,53,51
0,54,20
0,55,87
0,56,58
0,57,28
0,58,60
0,59,41
0,60,109
0,61,18
0,62,35
0,63,19
0,64,50
0,65,20
0,66,31
0,67,32
0,68,20
0,69,26
0,70,21
0,71,29
0,72,43
0,73,135
0,74,28
0,75,12
0,76,22
0,77,43
0,78,68
0,79,32
0,80,22
0,81,203
0,82,33
0,83,27
0,84,50
0,85,23
0,86,45
0,87,56
0,88,39
0,89,22
0,90,20
0,91,28
0,92,40
0,93,54
0,94,86
0,95,49
0,96,28
0,97,22
0,98,19
0,99,33
1,0,48
1,1,60
1,2,156
1,3,25
1,4,40
1,5,107
1,6,29
1,7,55
1,8,41
1,9,35
1,10,21
1,11,59
1,12,69
1,13,35
1,14,314
1,15,55
1,16,161
1,17,44
1,18,47
1,19,47
1,20,31
1,21,22
1,22,18
1,23,78
1,24,28
1,25,77
1,26,214
1,27,431
1,28,38
1,29,106
1,30,72
1,31,43
1,32,234
1,33,224
1,34,29
1,35,202
1,36,34
1,37,30
1,38,125
1,39,159
1,40,47
1,41,24
1,42,59
1,43,49
1,44,20
1,45,36
1,46,222
1,47,34
1,48,63
1,49,72
1,50,70
1,51,94
1,52,308
1,53,33
1,54,121
1,55,30
1,56,134
1,57,49
1,58,94
1,59,197
1,60,39
1,61,50
1,62,66
1,63,50
1,64,127
1,65,35
1,66,209
1,67,34
1,68,86
1,69,417
1,70,31
1,71,71
1,72,50
1,73,73
1,74,40
1,75,22
1,76,114
1,77,36
1,78,45
1,79,24
1,80,56
1,81,102
1,82,35
1,83,26
1,84,48
1,85,35
1,86,82
1,87,353
1,88,69
1,89,59
1,90,90
1,91,108
1,92,56
1,93,16
1,94,38
1,95,247
1,96,20
1,97,97
1,98,40
1,99,45
2,0,271
2,1,25
2,2,32
2,3,76
2,4,49
2,5,48
2,6,49
2,7,670
2,8,220
2,9,54
2,10,257
2,11,61
2,12,115
2,13,51
2,14,129
2,15,33
2,16,39
2,17,185
2,18,46
2,19,56
2,20,371
2,21,36
2,22,46
2,23,32
2,24,42
2,25,47
2,26,227
2,27,57
2,28,43
2,29,66
2,30,216
2,31,49
2,32,107
2,33,86
2,34,39
2,35,48
2,36,122
2,37,48
2,38,43
2,39,38
2,40,290
2,41,150
2,42,104
2,43,24
2,44,47
2,45,189
2,46,41
2,47,34
2,48,59
2,49,248
2,50,64
2,51,234
2,52,35
2,53,30
2,54,35
2,55,114
2,56,82
2,57,47
2,58,39
2,59,35
2,60,32
2,61,125
2,62,40
2,63,64
2,64,91
2,65,41
2,66,56
2,67,219
2,68,44
2,69,69
2,70,67
2,71,27
2,72,223
2,73,36
2,74,381
2,75,39
2,76,58
2,77,44
2,78,62
2,79,37
2,80,29
2,81,58
2,82,286
2,83,263
2,84,71
2,85,76
2,86,483
2,87,438
2,88,30
2,89,51
2,90,37
2,91,45
2,92,38
2,93,77
2,94,501
2,95,180
2,96,351
2,97,21
2,98,128
2,99,20
3,0,38
3,1,26
3,2,28
3,3,128
3,4,28
3,5,55
3,6,10
3,7,30
3,8,20
3,9,25
3,10,13
3,11,27
3,12,24
3,13,30
3,14,17
3,15,46
3,16,487
3,17,17
3,18,18
3,19,24
3,20,15
3,21,46
3,22,21
3,23,81
3,24,27
3,25,322
3,26,47
3,27,25
3,28,19
3,29,18
3,30,24
3,31,127
3,32,26
3,33,12
3,34,27
3,35,19
3,36,34
3,37,22
3,38,18
3,39,28
3,40,76
3,41,27
3,42,24
3,43,19
3,44,48
3,45,26
3,46,55
3,47,20
3,48,26
3,49,23
3,50,28
3,51,22
3,52,79
3,53,20
3,54,19
3,55,24
3,56,43
3,57,13
3,58,33
3,59,26
3,60,20
3,61,34
3,62,32
3,63,28
3,64,15
3,65,39
3,66,56
3,67,21
3,68,58
3,69,8
3,70,28
3,71,69
3,72,42
3,73,58
3,74,41
3,75,64
3,76,28
3,77,26
3,78,37
3,79,29
3,80,35
3,81,20
3,82,23
3,83,33
3,84,142
3,85,30
3,86,25
3,87,15
3,88,43
3,89,40
3,90,84
3,91,55
3,92,31
3,93,22
3,94,58
3,95,20
3,96,67
3,97,28
3,98,75
3,99,35
4,0,71
4,1,56
4,2,86
4,3,39
4,4,41
4,5,60
4,6,76
4,7,71
4,8,83
4,9,41
4,10,52
4,11,63
4,12,36
4,13,50
4,14,33
4,15,40
4,16,36
4,17,50
4,18,64
4,19,108
4,20,79
4,21,373
4,22,55
4,23,39
4,24,30
4,25,58
4,26,49
4,27,52
4,28,48
4,29,48
4,30,50
4,31,62
4,32,89
4,33,46
4,34,48
4,35,31
4,36,294
4,37,56
4,38,59
4,39,65
4,40,82
4,41,54
4,42,47
4,43,51
4,44,42
4,45,54
4,46,52
4,47,74
4,48,74
4,49,42
4,50,333
4,51,72
4,52,43
4,53,39
4,54,63
4,55,71
4,56,38
4,57,89
4,58,62
4,59,52
4,60,137
4,61,69
4,62,41
4,63,45
4,64,40
4,65,62
4,66,88
4,67,33
4,68,54
4,69,24
4,70,41
4,71,46
4,72,23
4,73,61
4,74,173
4,75,130
4,76,57
4,77,76
4,78,110
4,79,534
4,80,81
4,81,71
4,82,73
4,83,73
4,84,36
4,85,65
4,86,86
4,87,37
4,88,22
4,89,45
4,90,56
4,91,86
4,92,60
4,93,48
4,94,36
4,95,43
4,96,142
4,97,158
4,98,48
4,99,55
5,0,31
5,1,23
5,2,27
5,3,27
5,4,17
5,5,49
5,6,35
5,7,53
5,8,22
5,9,21
5,10,43
5,11,38
5,12,45
5,13,34
5,14,36
5,15,34
5,16,34
5,17,14
5,18,32
5,19,33
5,20,29
5,21,44
5,22,30
5,23,21
5,24,31
5,25,35
5,26,29
5,27,21
5,28,45
5,29,30
5,30,31
5,31,32
5,32,25
5,33,18
5,34,44
5,35,47
5,36,24
5,37,18
5,38,28
5,39,31
5,40,34
5,41,31
5,42,50
5,43,47
5,44,29
5,45,57
5,46,39
