model_times,model_recall
0.013537,0.161500
0.017243,0.195667
0.020477,0.241433
0.022816,0.273833
0.027267,0.326033
0.049105,0.481867
0.072117,0.567233
0.106312,0.675933
0.125767,0.752167
0.130782,0.835400
0.132284,0.917367
