model_times,model_recall
0.004999,0.129933
0.005337,0.163233
0.005903,0.214967
0.006395,0.248700
0.007629,0.293267
0.016519,0.449067
0.023358,0.572333
0.027512,0.702033
0.028257,0.762333
0.029300,0.836400
0.030557,0.915033
