model_times,model_recall
0.005077,0.153700
0.005658,0.188333
0.006437,0.233100
0.007229,0.262633
0.008868,0.305400
0.016880,0.461833
0.021769,0.565067
0.025930,0.676433
0.028040,0.752100
0.030123,0.857167
0.031336,0.955033
